Mangalam MLP,676561,Malappuram
Mangalam OPM,679301,Palakkad
Mangalpady,671324,Kasaragod
Manganam,686018,Kottayam
Mangattidam,670643,Kannur
Mangattiri,676105,Malappuram
Mangode,679503,Palakkad
Manha Kadavu,673604,Kozhikode
Manhappatta,676123,Malappuram
Manickamangalam,683574,Ernakulam
Manidu,686664,Ernakulam
Manikanteswaram,695013,Thiruvananthapuram
Manikinar,686693,Ernakulam
Manikkadavu,670705,Kannur
Manikkasseri,678631,Palakkad
Manikoth,671316,Kasaragod
Manimala,686543,Kottayam
Manimoole,671541,Kasaragod
Manimooly,679333,Malappuram
Manipara,685602,Idukki
Manippara,670705,Kannur
Manipuram,673572,Kozhikode
Manisseri,679521,Palakkad
Maniyangode,673122,Wayanad
Maniyar,689662,Pathanamthitta
Maniyaramkudy,685602,Idukki
Maniyaru punalur,691333,Kollam
Maniyat,671310,Kasaragod
Maniyur,673523,Kozhikode
Manjady Jn,689105,Pathanamthitta
Manjakala,691508,Kollam
Manjamala,695313,Thiruvananthapuram
Manjappara,685553,Idukki
Manjappara,691533,Kollam
Manjapra,683581,Ernakulam
Manjeri Bazar,676121,Malappuram
Manjeri College,676122,Malappuram
Manjeri kla,676121,Malappuram
Manjeshwar,671323,Kasaragod
Manjoor,686603,Kottayam
Manjoor South,686603,Kottayam
Manjoora,673575,Wayanad
Manjummel,683501,Ernakulam
Mankada,679324,Malappuram
Mankada Pallippuram,679324,Malappuram
Mankamkuzhy,690558,Alappuzha
Mankarai,678613,Palakkad
Mankarai R S,678613,Palakkad
Mankavu,673007,Kozhikode
Mankulam,685565,Idukki
Mankurussi,678613,Palakkad
Mankuva,685604,Idukki
Mannackanad,686633,Kottayam
Mannadisala,686511,Pathanamthitta
Mannady Pathanamthitta,691530,Pathanamthitta
Mannalamkunnu,680518,Thrissur
Mannalur,678502,Palakkad
Mannam Nagar,689501,Pathanamthitta
Mannam Paravur,683520,Ernakulam
Mannam Sugar Mills,689501,Pathanamthitta
Mannamangalam,680014,Thrissur
Mannamkandam,685561,Idukki
Mannamkonam,695125,Thiruvananthapuram
Mannampatta,678633,Palakkad
Mannanam,686561,Kottayam
Mannanathala,695015,Thiruvananthapuram
Mannancherry,688538,Alappuzha
Mannankavu,673614,Kozhikode
Mannanur,679523,Palakkad
Mannapra,678685,Palakkad
Mannar,689622,Alappuzha
Mannarakayam,686506,Kottayam
Mannarakulanji,689678,Pathanamthitta
Mannarasala,690514,Alappuzha
Mannarkad College,678583,Palakkad
Mannarkkad,678582,Palakkad
Mannarmala,679325,Malappuram
Mannathipoyil,679332,Malappuram
Mannathur,686667,Ernakulam
Manneera,689699,Pathanamthitta
Mannengode,679307,Palakkad
Mannur anchal,691311,Kollam
Mannur Kozhikode,673328,Kozhikode
Mannur Palakkad,678642,Palakkad
Mannur West,678642,Palakkad
Mannurkonam,695541,Thiruvananthapuram
Mannuthy,680651,Thrissur
Manthanam,689581,Pathanamthitta
Manthuka,689503,Pathanamthitta
Manthuruthy,686542,Kottayam
Maradu,682304,Ernakulam
Marady East,686673,Ernakulam
Maraiyur,685620,Idukki
Marakadavu,673579,Wayanad
Marakkara,676553,Malappuram
Maramon,689549,Pathanamthitta
Marampally,683105,Ernakulam
Maranad,691505,Kollam
Marancheri,679581,Malappuram
Marangad,695542,Thiruvananthapuram
Marangattupally,686635,Kottayam
Marangoli,686612,Kottayam
Mararikulam North EDB O,688523,Alappuzha
Marathakkara,680306,Thrissur
Maravanthuruthu,686608,Kottayam
Marayamangalam,679335,Palakkad
Marayamangalam South,679335,Palakkad
Marayamuttom,695124,Thiruvananthapuram
Mariappally,686013,Kottayam
Mariathuruthu,686017,Kottayam
Marigiri,685609,Idukki
Marika,686662,Ernakulam
Marikunnu,673012,Kozhikode
Marithazham,682315,Ernakulam
Mariyad,676122,Malappuram
Mariyapuram,685602,Idukki
Mariyapuram,695122,Thiruvananthapuram
Marottichal,680014,Thrissur
Marthandankara,691312,Kollam
Marudarode,678007,Palakkad
Marudonkara,673513,Kozhikode
Marur,691524,Pathanamthitta
Marutha,679333,Malappuram
Maruthadi,691003,Kollam
Maruthamala,695551,Thiruvananthapuram
Maruthancode,680604,Thrissur
Maruthayur,680507,Thrissur
Maruthikunnu,695603,Thiruvananthapuram
Maruthorvattom EDB O,688539,Alappuzha
Maruthur,679306,Palakkad
Mary Land,686652,Kottayam
Mathaipara,685505,Idukki
Mathamangalam,670306,Kannur
Mathamangalam Bazar,670306,Kannur
Mathil,670307,Kannur
Mathilakam,680685,Thrissur
Mathilil,691601,Kollam
Mathira,691536,Kollam
Mathra,691333,Kollam
Mathur,689647,Pathanamthitta
Mathur Agraharam,678571,Palakkad
Mathur PG,678571,Palakkad
Matsyapuri,682029,Ernakulam
Mattakkara,686564,Kottayam
Mattancherry,682002,Ernakulam
Mattancherry Jetty,682002,Ernakulam
Mattancherry Town,682002,Ernakulam
Mattanode,673527,Kozhikode
Mattanur,670702,Kannur
Mattanur College,670702,Kannur
Mattarakkal,679341,Malappuram
Mattathipara,686651,Kottayam
Mattathukad,678581,Palakkad
Mattathur,676528,Malappuram
Mattathur,680684,Thrissur
Mattathurkkunnu,680684,Thrissur
Mattilayam,670731,Wayanad
Mattom,680602,Thrissur
Mattoor,683574,Ernakulam
Mattul,670302,Kannur
Mattul North,670325,Kannur
Mattupatty ISP,685616,Idukki
Mattuppatti,685616,Idukki
Mattuthavalam,685505,Idukki
Mavadi,691507,Kollam
Mavady,685553,Idukki
Mavelikara,690101,Alappuzha
Mavelikara Court,690101,Alappuzha
Mavelikara Cutcherry,690101,Alappuzha
Mavilakadapuram,671312,Kasaragod
Mavilayi,670622,Kannur
Mavoor Kozhikode,673661,Kozhikode
Mayam,695505,Thiruvananthapuram
Mayanad,673008,Kozhikode
Mayannur,679105,Thrissur
Mayipady,671124,Kasaragod
Mayithara Market,688539,Alappuzha
Mayyanad,691303,Kollam
Mayyannur,673542,Kozhikode
Mayyil,670602,Kannur
Mazhuvannoor,686669,Ernakulam
Mazhuvannoor South,686669,Ernakulam
Mechal,686586,Kottayam
Mediri,686576,Kottayam
Meempara,682308,Ernakulam
Meemutty,673580,Kozhikode
Meenachil,686577,Kottayam
Meenadathur,676307,Malappuram
Meenadom,686516,Kottayam
Meenakshipuram,678533,Palakkad
Meenangadi,673591,Wayanad
Meenankal,695542,Thiruvananthapuram
Meencut,685565,Idukki
Meenkara Dam,678507,Palakkad
Meenkunnam,686672,Ernakulam
Meenmutty,695562,Thiruvananthapuram
Meeyana,691510,Kollam
Meeyannur,691537,Kollam
Mekkad,683589,Ernakulam
Mekkadambu,682316,Ernakulam
Mekkunnu,670675,Kannur
Mekozhur,689678,Pathanamthitta
Melampara,686578,Kottayam
Melangadi,673638,Malappuram
Melarcode,678703,Palakkad
Melattur Malappuram,679326,Malappuram
Melekuppachampady,685514,Idukki
Melepattambi,679306,Palakkad
Melila,691508,Kollam
Melkadakkavur,695306,Thiruvananthapuram
Melmuri,676517,Malappuram
Melmuri,679307,Palakkad
Melmuringodi,670673,Kannur
Melood,691554,Pathanamthitta
Meloram,685532,Idukki
Melpadom,689627,Alappuzha
Melukara,689641,Pathanamthitta
Melukavu,686652,Kottayam
Melukavumattom,686652,Kottayam
Melur,673306,Kozhikode
Melur,679501,Palakkad
Melur Thrissur,680311,Thrissur
Melur tly,670661,Kannur
Melvettoor,695312,Thiruvananthapuram
Melvettoor,695312,Thiruvananthapuram
Memadangu,686672,Ernakulam
Memala,695551,Thiruvananthapuram
Memunda,673104,Kozhikode
Memuri,686611,Kottayam
Mennaniam,673525,Kozhikode
Menonpara,678556,Palakkad
Meppadam,676542,Malappuram
Meppadi,673577,Wayanad
Meppayil,673104,Kozhikode
Meppayur,673524,Kozhikode
Mepral,689591,Pathanamthitta
Met Ind Nagar,679122,Palakkad
Methala,683545,Ernakulam
Methala,680669,Thrissur
Mevada,686573,Kottayam
Mevelloor,686609,Kottayam
Mezhathur,679534,Palakkad
Mezhuveli,689507,Pathanamthitta
Mg College,695004,Thiruvananthapuram
Michaelgiri,685620,Idukki
Midayikunnu,686605,Kottayam
Minalur,680581,Thrissur
Mithirmala,695610,Thiruvananthapuram
Mithrakary,689595,Alappuzha
Mithraniketan,695543,Thiruvananthapuram
Miyapadavu,671323,Kasaragod
Modakkallur,673315,Kozhikode
Modakkallur,673323,Kozhikode
Modapoika,679331,Malappuram
Mogral,671321,Kasaragod
Mogral Puthur,671124,Kasaragod
Moilothara,673513,Kozhikode
Mokeri,670692,Kannur
Mokeri Nadapuram,673507,Kozhikode
Mokkam,673602,Kozhikode
Moncombu,688502,Alappuzha
Moncombu Thekkekara,688503,Alappuzha
Mongam,673642,Malappuram
Monippally,686636,Kottayam
Moodakolli,673592,Wayanad
Moodambail,671323,Kasaragod
Mookkannur,683577,Ernakulam
Mookkuthala,679574,Malappuram
Mookuthi Kunnu,673595,Wayanad
Moolad,673614,Kozhikode
Moolakad,685595,Idukki
Moolamattom,685589,Idukki
Moolamattom East,685589,Idukki
Moolan Kavu,673592,Wayanad
Moolavattom,686012,Kottayam
Moongalar,685533,Idukki
Moongode,695144,Thiruvananthapuram
Moongode,695573,Thiruvananthapuram
Mooniyur,676311,Malappuram
Moonnanakuzhy,695615,Thiruvananthapuram
Moonnekkar,678597,Palakkad
Moonnilavu,686586,Kottayam
Moonniyur South,676311,Malappuram
Moonnumukku,695609,Thiruvananthapuram
Mooriyad,670643,Kannur
Moorkkanad,679338,Malappuram
Moorkkanad,680711,Thrissur
Moothakunnam,683516,Ernakulam
Moothala,695604,Thiruvananthapuram
Moothanthara,678012,Palakkad
Moothedam,679331,Malappuram
Moozhiar,689662,Pathanamthitta
Moozhikkara,670103,Kannur
Moozhikulangara,686601,Kottayam
Moozhoor,686503,Kottayam
Morayur,673642,Malappuram
Morazha,670331,Kannur
Morikkara,673611,Kozhikode
Mothirakkanni,680724,Thrissur
Mottammal,670331,Kannur
Mount,685533,Idukki
Movval,671316,Kasaragod
Movvar,671543,Kasaragod
Mowancheri,670613,Kannur
Mrala,685587,Idukki
Mucheeri,678631,Palakkad
Muchukunnu,673307,Kozhikode
Mudadi,673307,Kozhikode
Mudadi North,673307,Kozhikode
Mudakkal,695103,Thiruvananthapuram
Mudakuzha,683546,Ernakulam
Mudappallur,678705,Palakkad
Mudapuram,695304,Thiruvananthapuram
Mudavantheri,673505,Kozhikode
Mudavoor,686669,Ernakulam
Mudikkal,683547,Ernakulam
Mudiyanga,670691,Kannur
Mudiyoorkonam,689501,Pathanamthitta
Mudukurissi,678593,Palakkad
Mudur,679578,Malappuram
Muduthala,679303,Palakkad
Mugu,671321,Kasaragod
Muhamma,688525,Alappuzha
Mukathala,691577,Kollam
Mukkada,686544,Kottayam
Mukkali,678582,Palakkad
Mukkolackal,695043,Thiruvananthapuram
Mukkoodu,691503,Kollam
Mukkoottuthara,686510,Kottayam
Mukkudam,685562,Idukki
Mukkudil,685566,Idukki
Mukkudil,695607,Thiruvananthapuram
Mukkulam,686514,Idukki
Mukkulam East,686514,Idukki
Mukundapuram,691585,Kollam
Mulagunnathukavu,680581,Thrissur
Mulakaramedu,685515,Idukki
Mulakkalathukavu,695614,Thiruvananthapuram
Mulakulam,686664,Ernakulam
Mulakulam South,686610,Kottayam
Mulakuvally,685602,Idukki
Mulakuzha,689505,Alappuzha
Mulangot,678684,Palakkad
Mulanhur,679511,Palakkad
Mulanthuruthy,682314,Ernakulam
Mulappuram,685581,Idukki
Mulavana,691503,Kollam
Mulavoor,686673,Ernakulam
Mulavukad,682504,Ernakulam
Mulayam,680751,Thrissur
Mulayankavu,679337,Palakkad
Mulayara,695543,Thiruvananthapuram
Muliyar,671542,Kasaragod
Mullakodi,670602,Kannur
Mullambath,673507,Kozhikode
Mullankolli,673579,Wayanad
Mullapuzhachal,686670,Ernakulam
Mullarikudy,685571,Idukki
Mullaringadu,685607,Idukki
Mullassery,680509,Thrissur
Mulleria,671543,Kasaragod
Mullur,695521,Thiruvananthapuram
Mullurkkara,680583,Thrissur
Mulluvila,695133,Thiruvananthapuram
Munda,679331,Malappuram
Mundakai,673577,Wayanad
Mundakayam,686513,Kottayam
Mundakayam East,686513,Idukki
Mundakkal,691010,Kollam
Mundakkal,673645,Malappuram
Mundakkottukurissi,679122,Palakkad
Mundakutty,670645,Wayanad
Mundalur,670622,Kannur
Mundamala,689543,Pathanamthitta
Mundamveli,682507,Ernakulam
Mundancavu,689124,Alappuzha
Mundankal,686574,Kottayam
Mundanmudy,685607,Idukki
Mundathanam,686541,Kottayam
Mundathicode,680601,Thrissur
Mundathicode West,680623,Thrissur
Mundayad,670594,Kannur
Mundayamparamba,670704,Kannur
Mundela,695543,Thiruvananthapuram
Munderi,670591,Kannur
Munderi,679334,Malappuram
Mundiappally,689581,Pathanamthitta
Mundukottackal,689649,Pathanamthitta
Munduparmba,676509,Malappuram
Mundur Kozhikode,673580,Kozhikode
Mundur Palakkad,678592,Palakkad
Mundur TC,680541,Thrissur
Muniyara,685571,Idukki
Munnad,671541,Kasaragod
Munnar,685612,Idukki
Munnar Colony,685612,Idukki
Munnurkode,679502,Palakkad
Munroethuruthu,691502,Kollam
Mupliyam,680312,Thrissur
Muppathadam,683110,Ernakulam
Murampathy,673580,Kozhikode
Murickassery,685604,Idukki
Murikkungal,680699,Thrissur
Muringeri,670612,Kannur
Muringoor Vadakkummuri,680309,Thrissur
Murinjakal,689693,Pathanamthitta
Murinjapuzha,685532,Idukki
Muriyad,680683,Thrissur
Murukady,685535,Idukki
Murukumpuzhaa,695302,Thiruvananthapuram
Musaliar College,689653,Pathanamthitta
Muthalakodam,685605,Idukki
Muthalamada,678507,Palakkad
Muthana,695146,Thiruvananthapuram
Muthanga,673592,Wayanad
Muthappan Puzha,673603,Kozhikode
Mutholapuram,686665,Ernakulam
Mutholi,686573,Kottayam
Muthoor,689107,Pathanamthitta
Muthukad,673528,Kozhikode
Muthukulam,690506,Alappuzha
Muthukulam South,690506,Alappuzha
Muthuparamba,673638,Malappuram
Muthupezhumkal,689698,Pathanamthitta
Muthupilakkad,690520,Kollam
Muthuuvana,673523,Kozhikode
Muthuvadathur,673503,Kozhikode
Muthuvallur,673638,Malappuram
Muthuvannacha,673508,Kozhikode
Muthuvila,695610,Thiruvananthapuram
Muttada,695025,Thiruvananthapuram
Muttakadu,695523,Thiruvananthapuram
Muttambalam,686004,Kottayam
Muttancheri,673585,Kozhikode
Muttanur,676561,Malappuram
Muttappalam,695145,Thiruvananthapuram
Muttappally,686510,Kottayam
Muttar,689574,Alappuzha
Muttara,691512,Kollam
Muttathiparambu,688527,Alappuzha
Muttathody,671123,Kasaragod
Muttathukonam,689625,Pathanamthitta
Muttikulangara,678594,Palakkad
Muttil,673122,Wayanad
Muttithadi,680317,Thrissur
Muttom alleppey,690511,Alappuzha
Muttom EK,685587,Idukki
Muttom Thumpamon,689502,Pathanamthitta
Muttomkadavil,671533,Kasaragod
Muttuchira,686613,Kottayam
Muttumon,689547,Pathanamthitta
Muttungal,673106,Kozhikode
Muttungal West,673106,Kozhikode
Muvattupuzha,686661,Ernakulam
Muvattupuzha Bazar,686673,Ernakulam
Muvattupuzha Market,686673,Ernakulam
Muyipoth,673524,Kozhikode
Muyyam,670142,Kannur
Muzhakunnu,670673,Kannur
Muzhappala,670611,Kannur
Muzhappilangad,670662,Kannur
Mylakkadu,691571,Kollam
Mylakkara,695572,Thiruvananthapuram
Mylambadi,673591,Wayanad
Mylamoodu,695609,Thiruvananthapuram
Mylapra,689671,Pathanamthitta
Mylapra Town,689678,Pathanamthitta
Mylatti,671319,Kasaragod
Mynagappally,690519,Kollam
Mynagappally North,690519,Kollam
Mysore Mala,673602,Kozhikode
N R City,685566,Idukki
Nadackal,686121,Kottayam
Nadakavu,673011,Kozhikode
Nadakkavu,682307,Ernakulam
Nadakkuthala,673104,Kozhikode
Nadapuram,673504,Kozhikode
Nadathara,680751,Thrissur
Nadavaramba,680661,Thrissur
Nadavayal,670721,Wayanad
Naderi,673620,Kozhikode
Nadukani,686691,Ernakulam
Naduvanad,670702,Kannur
Naduvannur,673614,Kozhikode
Naduvath,679328,Malappuram
Naduvathnagar EDB O,688526,Alappuzha
Naduvathupara,678574,Palakkad
Naduvathur,673620,Kozhikode
Naduvattam,683574,Ernakulam
Naduvattom,690512,Alappuzha
Naduvattom,679571,Malappuram
Naduvattom,679308,Palakkad
Naduvil,670582,Kannur
Naduvilkkara,680614,Thrissur
Nagalassery,679533,Palakkad
Nagapuzha,686668,Ernakulam
Nagaripuram,678642,Palakkad
Nagaroor,695601,Thiruvananthapuram
Naiketty,673592,Wayanad
Nalanchira,695015,Thiruvananthapuram
Nalkallikkal,689533,Pathanamthitta
Nallalam,673027,Kozhikode
Nallanthanni,679330,Malappuram
Nallara Chal,673593,Wayanad
Nallepilly,678553,Palakkad
Nallila,691515,Kollam
Nallurnad,670645,Wayanad
Nalukettu,680308,Thrissur
Nalukody,686548,Kottayam
Nalunnackal,686538,Kottayam
Nambazhikad,680602,Thrissur
Nambiar Kunnu,673595,Wayanad
Nambooripotty,679333,Malappuram
Nambullipura,678592,Palakkad
Nandikkara,680301,Thrissur
Nandipulam,680312,Thrissur
Nangiarkulangara,690513,Alappuzha
Nanichery,670563,Kannur
Nanminda,673613,Kozhikode
Nannambra,676320,Malappuram
Nannamukku,679575,Malappuram
Nannamukku South,679575,Malappuram
Nanniode,678534,Palakkad
Nanthiattukunnam,683513,Ernakulam
Narakakanam,685602,Idukki
Narakathanni,689544,Pathanamthitta
Narakathara,688506,Alappuzha
Narakkal,682505,Ernakulam
Naranamoozhy,689711,Pathanamthitta
Naranganam,689642,Pathanamthitta
Naranganam North,689642,Pathanamthitta
Naranganam West,689642,Pathanamthitta
Narath,670601,Kannur
Nareekamvally,670504,Kannur
Nariampara,685511,Idukki
Nariapuram,689513,Pathanamthitta
Nariayanganam,686579,Kottayam
Narikal,691322,Kollam
Narikkodmala,670693,Kannur
Narikkundu,673593,Wayanad
Narikkuni,673585,Kozhikode
Nariparamba,679573,Malappuram
Naripetta,673506,Kozhikode
Nariyanani,686506,Kottayam
Narukara,676122,Malappuram
Naruvamoodu,695528,Thiruvananthapuram
Natakkal,671533,Kasaragod
Nathamkuni,673577,Wayanad
Nattakom,686013,Kottayam
Nattassery S H Mount,686006,Kottayam
Nattika,680566,Thrissur
Nattikabeach,680566,Thrissur
Nattukal,678583,Palakkad
Nattukal,678554,Palakkad
Navaikulam,695603,Thiruvananthapuram
Naval Armament Depot Aluva,683563,Ernakulam
Nayar Kuzhi,673601,Kozhikode
Nayarambalam,682509,Ernakulam
Nayarupara,685602,Idukki
Nayathode,683572,Ernakulam
Nazreth,682507,Ernakulam
Nazreth Hill,686633,Kottayam
Nechipuzhoor,686574,Kottayam
Nechoor,686664,Ernakulam
Nechur,678722,Palakkad
Nediyara,691306,Kollam
Nediyasala,685608,Idukki
Nediyenga,670631,Kannur
Nediyirippu,673638,Malappuram
Nedumangad,695541,Thiruvananthapuram
Nedumanny,686542,Kottayam
Nedumbassery,683585,Ernakulam
Nedumkandam,685553,Idukki
Nedumkunnam,686542,Kottayam
Nedumon,691556,Pathanamthitta
Nedumoncavu,691509,Kollam
Nedumoncavu,689693,Pathanamthitta
Nedumpaikulam,691501,Kollam
Nedumpana,691576,Kollam
Nedumparamba,673506,Kozhikode
Nedumparambu,695102,Thiruvananthapuram
Nedumpoil,670650,Kannur
Nedumpuram,689110,Pathanamthitta
Nedumudy EDB O,688503,Alappuzha
Nedungad,682509,Ernakulam
Nedungadappally,686545,Kottayam
Nedunganda,695307,Thiruvananthapuram
Nedungapra,683545,Ernakulam
Nedungolam,691334,Kollam
Nedungome,670631,Kannur
Nedungottur,673010,Kozhikode
Nedungottur,679308,Palakkad
Nedupuzha,680007,Thrissur
Neduva,676303,Malappuram
Neduvaramkodu,689508,Alappuzha
Neelamperoor,686534,Alappuzha
Neelancheri,676525,Malappuram
Neeleeswaram,683574,Ernakulam
Neeleswaram,691505,Kollam
Neeleswaram,673582,Kozhikode
Neeliplavu,689663,Pathanamthitta
Neeloor,686651,Kottayam
Neendakara,691582,Kollam
Neendapara,686693,Ernakulam
Neendoor,686601,Kottayam
Neeramankadavuu,695610,Thiruvananthapuram
Neerattupuram,689571,Alappuzha
Neericode,683511,Ernakulam
Neerikkad,686564,Kottayam
Neerveli,670701,Kannur
Neervilakom,689122,Pathanamthitta
Nehrunagar,680006,Thrissur
Nekraje,671543,Kasaragod
Nellad,686669,Ernakulam
Nellanad,695606,Thiruvananthapuram
Nellaya,679335,Palakkad
Nellayi thrissur,680305,Thrissur
Nellettil,691302,Kollam
Nelliampathy,678508,Palakkad
Nellicode,673016,Kozhikode
Nellika Paramba,673602,Kozhikode
Nellikala,689643,Pathanamthitta
Nellikattiri,679533,Palakkad
Nellikkamon,689674,Pathanamthitta
Nellikkapara,689691,Pathanamthitta
Nellikunnam,691520,Kollam
Nellikunnu,680005,Thrissur
Nellikuth,676122,Malappuram
Nellikutty,670632,Kannur
Nellikuzhy,686691,Ernakulam
Nellimala,689542,Pathanamthitta
Nellimattam,686693,Ernakulam
Nellimoodu,695524,Thiruvananthapuram
Nellimukal,691551,Pathanamthitta
Nellimukku,691509,Kollam
Nellipally,691331,Kollam
Nellipara,685515,Idukki
Nellipara,670571,Kannur
Nellivila,695523,Thiruvananthapuram
Nelluvaya,680584,Thrissur
Nemmara,678508,Palakkad
Nemmara College,678508,Palakkad
Nemmara Old Village,678508,Palakkad
Nemmini,680104,Thrissur
Nemom,695020,Thiruvananthapuram
Nenmeni,678506,Palakkad
Nenmeni,673592,Wayanad
Nenmeni Kunnu,673595,Wayanad
Nenmenikkara,680301,Thrissur
Neriamangalam,686693,Ernakulam
Nethajipuram,695589,Thiruvananthapuram
Nettanige,671543,Kasaragod
Nettayam,691537,Kollam
Nettayam,695013,Thiruvananthapuram
Nettissery,680651,Thrissur
Nettithozhu,685551,Idukki
Nettoor,682040,Ernakulam
Nettur Kannur,670105,Kannur
Netumpura,679531,Thrissur
New Mahe,673311,Kannur
Newkalpathy,678003,Palakkad
Newsprint Nagar,686616,Kottayam
Neyyar Dam,695572,Thiruvananthapuram
Neyyassery,685581,Idukki
Neyyattinkara,695121,Thiruvananthapuram
Neyyattinkara Town,695121,Thiruvananthapuram
Nhamanghat,679563,Thrissur
Nhangattiri,679303,Palakkad
Nhekly,670307,Kannur
Nilakkamukku,695306,Thiruvananthapuram
Nilambur,679329,Malappuram
Nilambur RS,679330,Malappuram
Nilamel,691535,Kollam
Nileshwar,671314,Kasaragod
Niramaruthur,676109,Malappuram
Niranam,689621,Pathanamthitta
Niranam Central,689621,Pathanamthitta
Nirathupara,689693,Pathanamthitta
Nirchal,671321,Kasaragod
Nirmala,686673,Ernakulam
Nirmalagiri,670701,Kannur
Nirvaram,670721,Wayanad
Nit Campus Po Kozhikode,673601,Kozhikode
Nittur,673507,Kozhikode
Nitumannur,673507,Kozhikode
Njakkanal,690533,Alappuzha
Njakkunilam,689656,Pathanamthitta
Njandupara,686577,Kottayam
Njarayilkonam,695602,Thiruvananthapuram
Njayapalli,686681,Ernakulam
Njizhoor,686612,Kottayam
Nochat,673614,Kozhikode
Nochulli,678702,Palakkad
Nochupulli,678592,Palakkad
Nooramthode,673586,Kozhikode
Nooranad,690504,Alappuzha
Nooranad Sanatorium,690571,Alappuzha
Nooromavu,689589,Pathanamthitta
North End,682009,Ernakulam
North Piramadom,686667,Ernakulam
Nuchiyad,670705,Kannur
Nulpuzha,673592,Wayanad
Nurani,678004,Palakkad
Nurani Agraharam,678004,Palakkad
Nut Street,673104,Kozhikode
Ochanthuruth,682508,Ernakulam
Ochira,690526,Kollam
Odanavattom,691512,Kollam
Odayam,695311,Thiruvananthapuram
Okkal,683550,Ernakulam
Olakara,676306,Malappuram
Olakettiambalam,690510,Alappuzha
Olalapadi,678557,Palakkad
Olamathil,673642,Malappuram
Olasseri,678551,Palakkad
Olat,671310,Kasaragod
Olathanni,695133,Thiruvananthapuram
Olavaipu,688526,Alappuzha
Olavakkot,678002,Palakkad
Olavanna,673019,Kozhikode
Olavattur,673638,Malappuram
Olavilam,673313,Kannur
Olayampadi,670306,Kannur
Olessa,686014,Kottayam
Olinkadavu,678706,Palakkad
Olivemount,678702,Palakkad
Oliyapuram,686662,Ernakulam
Ollukkara,680655,Thrissur
Ollur,680306,Thrissur
Ollur North,680306,Thrissur
Ollur Thaikkattussery,680306,Thrissur
Olukur,673642,Malappuram
Omachapuzha,676320,Malappuram
Omallur kla,689647,Pathanamthitta
Omanur,673645,Malappuram
Omasseri,673582,Kozhikode
Onakkoor,686667,Ernakulam
Onamthuruthu,686602,Kottayam
Onchiyam,673308,Kozhikode
Ookode,695020,Thiruvananthapuram
Oonnakavu,689674,Pathanamthitta
Oonnukal,686693,Ernakulam
Oonnukal,689647,Pathanamthitta
Oorakam Kizhumuri,676519,Malappuram
Oorakam Melmuri,676519,Malappuram
Ooramana,686663,Ernakulam
Oorupoika,695104,Thiruvananthapuram
Ooruttambalam,695507,Thiruvananthapuram
Oottupara,689691,Pathanamthitta
Oravil,673614,Kozhikode
Oravil,673323,Kozhikode
Orkatteri,673501,Kozhikode
Orumanayur,680512,Thrissur
Othalur Ttl,679534,Palakkad
Othalur West,679591,Malappuram
Othayammadom,670301,Kannur
Othera,689546,Pathanamthitta
Otherawest,689551,Pathanamthitta
Othukkungal,676528,Malappuram
Ottackal,691308,Kollam
Ottalloor,685586,Idukki
Ottapalam,679101,Palakkad
Ottasekharamangalam,695125,Thiruvananthapuram
Ottathai,670571,Kannur
Oyur,691510,Kollam
Ozhavur,686634,Kottayam
Ozhavur East,686634,Kottayam
Ozhinhavalappu,671314,Kasaragod
Ozhukkuparackal,691533,Kollam
Ozhur,676307,Malappuram
Pacha,695562,Thiruvananthapuram
Pachady,685553,Idukki
Pachakanam,685533,Idukki
Pachalam,682012,Ernakulam
Pachallur,695027,Thiruvananthapuram
Pachapoika,670643,Kannur
Pachattiri,676105,Malappuram
Padagiri,678508,Palakkad
Padam,689694,Pathanamthitta
Padamugham,685604,Idukki
Padanilam,690529,Alappuzha
Padanilam,673571,Kozhikode
Padappakara,691503,Kollam
Padappangad,670581,Kannur
Padicap,685561,Idukki
Padichira,673579,Wayanad
Padimaruth,671531,Kasaragod
Padimon,689587,Pathanamthitta
Padinhara Thara,673575,Wayanad
Padinharekkara,676562,Malappuram
Padinhattumuri,676506,Malappuram
Padinjare Vemballur,680671,Thrissur
Padinjarekkara,686146,Kottayam
Padinjattakkara,690524,Kollam
Padinjattinkara,686571,Kottayam
Padiotchal,670307,Kannur
Padirikode,679326,Malappuram
Padiripadam,679334,Malappuram
Padiripetta,673507,Kozhikode
Padiyam,680641,Thrissur
Padiyur,680688,Thrissur
Padiyur kannur,670703,Kannur
Padne,671312,Kasaragod
Padnekadapuram,671312,Kasaragod
Padnekkad,671314,Kasaragod
Padoor,680524,Thrissur
Padre,671552,Kasaragod
Padur Kavasseri,678543,Palakkad
Paduthode,689544,Pathanamthitta
Paduva,686564,Kottayam
Paduvapuram,683576,Ernakulam
Pady,680699,Thrissur
Paingarapilly,682314,Ernakulam
Paingattoor,686671,Ernakulam
Painkulam,679531,Thrissur
Paivalike,671348,Kasaragod
Pakalkuri,695604,Thiruvananthapuram
Pakalomattom,686633,Kottayam
Pakkil,686012,Kottayam
Pakkom,671316,Kasaragod
Pakkom,673579,Wayanad
Pala Town,686575,Kottayam
Palachira,695143,Thiruvananthapuram
Palachode,679338,Malappuram
Palackathakidi,689581,Pathanamthitta
Palai,686575,Kottayam
Palai Market Junction,686575,Kottayam
Palakayam,678591,Palakkad
Palakkad,678001,Palakkad
Palakkad City,678014,Palakkad
Palakkad Collectorate,678001,Palakkad
